RXNORM_NAME,ClinVec_0,ClinVec_1,ClinVec_2,ClinVec_3,ClinVec_4,ClinVec_5,ClinVec_6,ClinVec_7,ClinVec_8,ClinVec_9,ClinVec_10,ClinVec_11,ClinVec_12,ClinVec_13,ClinVec_14,ClinVec_15,ClinVec_16,ClinVec_17,ClinVec_18,ClinVec_19,ClinVec_20,ClinVec_21,ClinVec_22,ClinVec_23,ClinVec_24,ClinVec_25,ClinVec_26,ClinVec_27,ClinVec_28,ClinVec_29,ClinVec_30,ClinVec_31,ClinVec_32,ClinVec_33,ClinVec_34,ClinVec_35,ClinVec_36,ClinVec_37,ClinVec_38,ClinVec_39,ClinVec_40,ClinVec_41,ClinVec_42,ClinVec_43,ClinVec_44,ClinVec_45,ClinVec_46,ClinVec_47,ClinVec_48,ClinVec_49,ClinVec_50,ClinVec_51,ClinVec_52,ClinVec_53,ClinVec_54,ClinVec_55,ClinVec_56,ClinVec_57,ClinVec_58,ClinVec_59,ClinVec_60,ClinVec_61,ClinVec_62,ClinVec_63,ClinVec_64,ClinVec_65,ClinVec_66,ClinVec_67,ClinVec_68,ClinVec_69,ClinVec_70,ClinVec_71,ClinVec_72,ClinVec_73,ClinVec_74,ClinVec_75,ClinVec_76,ClinVec_77,ClinVec_78,ClinVec_79,ClinVec_80,ClinVec_81,ClinVec_82,ClinVec_83,ClinVec_84,ClinVec_85,ClinVec_86,ClinVec_87,ClinVec_88,ClinVec_89,ClinVec_90,ClinVec_91,ClinVec_92,ClinVec_93,ClinVec_94,ClinVec_95,ClinVec_96,ClinVec_97,ClinVec_98,ClinVec_99,ClinVec_100,ClinVec_101,ClinVec_102,ClinVec_103,ClinVec_104,ClinVec_105,ClinVec_106,ClinVec_107,ClinVec_108,ClinVec_109,ClinVec_110,ClinVec_111,ClinVec_112,ClinVec_113,ClinVec_114,ClinVec_115,ClinVec_116,ClinVec_117,ClinVec_118,ClinVec_119,ClinVec_120,ClinVec_121,ClinVec_122,ClinVec_123,ClinVec_124,ClinVec_125,ClinVec_126,ClinVec_127
AZILSARTAN,-10.205897,-10.52976,-7.3143053,-3.9050171,-7.6723304,12.309178,-7.7564135,-12.996586,-4.6319885,-14.037012,3.1246498,10.367125,-2.2128625,9.408165,10.741984,4.4648695,2.979915,8.5684,-7.909422,-7.7502646,6.5984073,10.027205,14.696377,13.243734,8.357911,-0.9966366,-1.9076891,5.995945,-6.8991036,3.6234403,11.622639,1.1517894,3.650065,-9.562592,-12.163831,-1.3995029,-8.97855,-7.262169,-0.028846681,14.182867,6.0698647,7.676509,5.0875435,5.4390435,-11.125063,-0.9851087,3.1308563,8.430795,-6.5983973,-5.5257745,6.2285395,-5.311829,-5.9002743,-9.791604,-2.726672,-2.2690876,-8.306265,3.4081452,-2.3635168,-1.5898855,6.9206347,-1.2787652,-0.3794342,5.3094673,-3.242028,5.2475524,-4.636493,5.813427,-11.538438,-3.4018216,-6.009159,8.564036,-4.8887796,-10.065423,-2.2611098,-2.318997,5.116148,-13.973244,0.40331802,0.59159,6.546979,11.74206,-11.269433,-10.967281,-8.261196,-9.7197275,-11.000196,-12.28919,-11.839123,4.230966,-5.5198812,11.214248,1.5740784,8.584286,-1.1586833,5.8699484,-12.035586,4.566916,-4.496022,-10.508925,-2.311242,-1.3693978,-12.233564,-1.8672953,-9.286271,-8.948515,-0.802733,10.294152,8.255184,-3.505694,0.68261313,-10.295181,0.4104401,-8.952139,-6.330051,3.352325,4.247916,-5.613538,13.063048,6.868305,10.710748,0.8350264,-5.858097,-6.4711065,8.75293,-13.965683,-2.31291,2.542497
AZOSEMIDE,-3.9746938,0.18711326,2.8158848,-3.201804,1.2281363,0.1681112,6.753162,9.321883,-7.9326906,10.72488,-2.6100981,-7.387087,-7.7132626,-1.3536174,-3.815236,-4.302588,6.9119325,2.8058383,-5.593019,-3.992154,3.4033015,-3.6372004,-6.8040867,-5.571532,1.5687063,-2.9311495,0.28937244,-2.8132925,0.33278,-3.6529958,-3.4326653,-3.1429508,1.9640005,-2.1822417,3.9943388,4.267934,6.538871,-3.1415107,-7.580681,-4.3981724,-3.489374,0.6923027,-8.440052,-5.9473248,6.1181035,-6.7126226,-2.6341875,-5.886611,-2.0674646,4.845515,3.1898313,7.354562,-5.8151484,4.51525,0.46580526,6.4932,-3.5195384,-5.0631547,8.187466,-4.2597327,0.5732417,9.193481,-1.5424228,5.693048,1.0761825,5.5386086,6.811733,5.9262147,11.160964,-4.507016,-0.12917888,-6.3420405,3.3478746,9.576049,-9.597094,-1.1372492,-7.6666675,8.439701,-9.363302,7.788361,-7.3440123,-5.4054146,6.590727,-0.47345933,7.5125313,10.332574,5.401949,8.277366,2.9493623,-8.494263,10.672924,-1.1573894,1.3674992,0.7530282,-8.064236,0.6262495,0.84953475,-7.576374,1.141328,7.8238673,3.6335876,-8.512899,4.412836,-11.139576,3.1893933,6.8537197,12.106193,-9.55943,3.751771,5.6033125,-1.7184411,9.483419,5.499689,-3.2814522,-0.48968667,-4.267765,0.9486516,2.2254674,-2.9971454,-10.613783,0.27797097,-2.9328642,-4.188095,2.1582303,-7.008966,5.652419,3.8114896,-8.357626
AZTREONAM,-6.237181,-1.7305005,2.2229288,-4.997325,-11.096108,4.6100593,2.722873,7.2182345,-7.0955906,5.196698,-9.885722,-5.5250454,-12.676155,-2.3908377,1.6406921,-1.8395586,11.985409,-1.8054152,-7.3810663,-6.2620206,4.3949385,-0.32796508,-2.8798456,-2.1494265,0.80223256,-16.154598,6.1416163,-0.09021653,3.7784083,-9.912228,-6.9712124,6.52166,4.404249,-2.550098,-5.5449333,0.41454035,1.3297653,-7.123252,-5.7180195,1.6110696,-3.1154985,-8.950012,-1.0195638,-8.523167,8.271193,-10.663101,0.8831736,-6.0686474,-6.7750115,1.8267114,6.0197105,13.046215,7.0693765,-7.5442863,-7.531668,0.77246344,-4.4269156,-2.9867394,2.2850647,-8.1696415,10.863096,2.1172192,-7.9586,7.0827107,-10.959318,8.007125,5.2228484,7.5067105,7.3258348,-11.263225,-12.5221,-3.2337081,-11.3683605,6.896887,-4.9930797,13.118774,-7.3854527,-3.8786957,-8.141292,2.4621277,-3.0523603,-4.6046934,-3.824287,1.2658993,6.7297916,-0.8009719,7.16398,-2.298066,-2.027852,1.7466692,-2.796554,2.0238938,-8.253854,7.3310285,-5.651633,8.6360655,-2.5675907,-7.0129337,13.946084,8.111281,-0.47962338,-7.7845335,4.890972,-1.8726267,-5.6758413,10.318533,-5.216433,-0.20938422,3.7646773,6.92668,8.741891,10.994778,-7.4003716,5.8149223,9.848655,1.903442,3.3244386,-5.0422015,-2.4124494,-8.663914,-1.0821924,5.342821,-11.306163,8.449061,5.7421722,-1.70613,-0.17290881,-5.628587
BACILLUS COAGULANS,-12.818599,-9.876415,-6.4342747,-10.144927,-10.442198,11.507092,-4.7221413,-11.340851,-12.520267,-12.17893,2.4276073,7.260763,-3.1996994,7.907641,5.711626,3.4155524,4.126111,11.766833,-9.642453,-14.818006,12.388678,8.20585,12.570916,11.545925,8.087431,-0.3403696,-2.1482606,5.2690134,-2.698042,1.8225068,12.978899,-0.61320615,1.3121232,-9.056608,-11.848781,-0.29727423,-4.0401974,-7.3557897,-8.984817,13.030053,9.607693,8.951274,1.5306534,6.691199,-9.893623,-5.093563,3.3977592,0.76692784,-3.6869867,-4.146642,11.36107,-1.4033245,-8.069792,-9.380421,-0.6188445,1.8892233,-10.442113,2.077034,-1.5185717,-8.281609,8.722719,7.269314,-2.3921478,12.646743,-5.383153,5.548495,-2.4891791,12.0692835,-5.4604597,-10.472096,-6.650039,5.584008,-7.0344625,-7.573016,-6.310417,-2.4527001,0.04838311,-10.60986,-7.922258,4.158098,6.0732408,7.997613,-10.294009,-12.8929825,-6.2781706,-1.445283,-4.725339,-10.969154,-12.936657,-1.0812744,0.9119044,13.826892,-3.0892622,11.840043,-5.162251,6.9159727,-14.548711,0.29985672,-2.2448323,-3.883623,2.490633,-4.639886,-9.536166,-4.610981,-8.503006,-8.281808,5.594485,4.2882433,11.815012,1.9791139,-1.3775564,-5.0128503,4.4967685,-8.368878,-2.934726,-0.4567615,2.0364978,-2.1836622,10.740839,4.6896577,12.424156,-0.5979312,-9.034581,-10.678029,8.086878,-13.818278,1.3094296,-1.5798736
BACITRACIN,-8.161409,-3.9607837,0.13709652,-5.761038,-12.735057,7.118765,0.7708734,3.4365873,-7.840889,0.8829007,-8.315645,-2.6364603,-11.86199,-0.17307764,4.311654,-0.6249102,11.807102,-0.07026911,-8.508313,-7.88463,5.750752,2.5991828,1.2255317,1.3138587,2.3032238,-15.702472,5.420913,1.589834,2.009607,-8.874161,-3.7734005,6.5062766,4.78394,-4.2775154,-8.394661,-0.0033106506,-0.86403966,-8.260649,-5.449419,5.1107564,-1.2464741,-6.4212413,0.72242427,-6.2959557,5.097889,-10.281834,2.0590987,-3.739901,-7.5239487,-0.12946008,7.3905153,11.128423,5.539243,-10.085346,-7.7693357,0.16430382,-6.166566,-1.724794,0.93343145,-7.918216,12.037618,1.555561,-7.7194805,7.836784,-11.794043,8.484444,3.637171,8.380866,3.9762611,-11.931589,-13.430342,-0.6801394,-12.174087,3.4426084,-5.0216246,12.030119,-5.4113007,-7.6034245,-7.410847,2.1111224,-1.0790397,-1.2993898,-6.526211,-1.2307132,3.9090672,-3.2008524,4.317272,-5.6408157,-4.8690968,3.2728686,-4.4304285,4.7193494,-7.60457,9.033135,-5.484118,9.621304,-5.587915,-5.2268953,12.399219,5.326966,-0.82399225,-7.515772,1.6080716,-1.385814,-7.600175,7.245311,-5.7113132,2.6880336,5.485109,5.66675,8.155072,7.9680533,-7.012818,3.8027828,8.204123,2.6772835,4.24135,-6.408519,0.72850156,-6.2520514,1.156988,5.6235604,-12.097745,6.3206277,8.266311,-5.5010757,-0.8609462,-4.096878
BACLOFEN,-11.901624,-9.990341,-8.9874,-6.848775,-4.0295167,10.540648,-8.574138,-11.611481,-5.5979185,-7.878268,5.828403,11.358092,-4.283985,12.360911,6.883513,6.2886925,2.672867,13.883117,-10.14686,-7.604242,5.269417,5.0723352,10.370833,11.6835985,11.957624,4.4991117,-6.697087,0.83590925,-5.2598286,7.876808,13.069895,0.16399205,5.5023317,-11.842997,-9.400379,-2.7059977,-8.64938,-6.0676155,-4.006086,11.4083605,7.508005,10.423309,2.7318413,4.025982,-10.964579,1.5315427,2.5179892,8.234397,-5.015807,-4.391777,4.1357784,-6.4958134,-10.3299055,-4.876122,-2.2676096,-2.0402334,-6.7773123,4.0614676,-0.0399744,-3.1179042,4.246278,2.3568587,4.2260814,7.2010684,2.7257876,5.648051,-5.437257,8.212783,-8.158109,-0.5655521,-3.1594846,2.6079395,-0.23375922,-7.6049924,-6.978862,-5.4854336,4.565721,-6.3523746,-1.6714141,4.7763834,5.5601087,10.96164,-6.9604616,-12.45004,-7.5358825,-2.9260466,-11.442628,-7.5604906,-10.813925,-4.700721,0.821854,11.5982685,3.4977272,8.818108,-4.9594707,5.590357,-9.058721,4.7703223,-8.262283,-10.960329,-3.5637798,-1.9441929,-12.700914,-7.8202944,-5.321069,-10.424306,8.336637,4.749505,7.6200857,-5.123502,0.5640973,-11.721838,3.9991689,-13.210173,-11.430895,3.325786,4.518585,-0.2787162,12.657791,5.84505,12.762379,-0.6438335,-5.023348,-7.6923637,2.9869995,-10.992283,-2.7329214,0.70030755
BALSALAZIDE,-11.758048,-9.027334,-6.4504848,-10.106243,-10.747268,10.627401,-4.523037,-12.084526,-12.342391,-13.801851,3.0542932,7.416101,-1.0331938,7.110094,5.541475,3.353384,2.76105,10.633412,-8.069196,-14.942438,12.476121,8.954335,13.330054,11.671638,6.657802,0.09710063,-1.8946477,5.91772,-2.1521373,1.3420646,13.157632,-0.7948223,0.17922431,-7.5394816,-11.884684,-0.34071958,-3.6195292,-6.3072352,-8.856685,13.063262,10.396653,9.294307,2.3035748,8.150231,-10.1832695,-4.766287,4.184012,0.2900075,-2.1187153,-4.984934,11.5360565,-1.7109917,-7.367846,-10.0920105,0.054844618,2.0287843,-9.966307,2.6992307,-3.0962772,-7.858693,8.458833,7.093292,-2.6105075,12.161245,-6.3355103,4.175797,-2.883845,11.466323,-5.9328003,-11.171381,-6.2360206,6.3978906,-7.4312725,-8.92041,-5.122198,-2.5432467,0.6005022,-11.420084,-7.346201,3.043561,6.753753,8.000898,-10.6327715,-12.223726,-7.2083087,-1.5216603,-3.9406915,-11.872562,-12.959717,0.20847628,0.21868093,13.789603,-3.654625,11.39784,-4.340339,6.417187,-14.979709,0.83398986,-1.8534293,-3.391668,3.297388,-3.7690125,-9.310613,-2.3960376,-8.288389,-9.2272415,4.342907,4.9003363,11.432106,2.0885186,-2.328045,-4.941896,4.452401,-7.0486403,-1.8066576,-0.76983994,1.4794371,-2.3148336,10.101709,5.7067313,11.577566,-0.26583725,-8.313431,-11.507343,9.307636,-14.4398155,1.3880852,-0.39392918
BAMBOO EXTRACT,-12.216983,-11.170226,-6.9653263,-6.8951817,-8.66934,12.737668,-6.9921436,-12.416906,-8.238946,-12.521625,2.379829,9.208918,-4.07157,9.583273,8.319008,4.3665686,4.0533776,11.432851,-9.826853,-11.03101,9.456086,8.52572,13.400179,12.77664,9.632124,-0.28948674,-2.3960948,5.2811375,-5.3270383,3.8734438,12.769516,0.3896536,3.0906656,-10.7241745,-12.162223,-1.0827572,-7.3261642,-8.050033,-4.2067633,13.855481,7.5776296,8.068075,2.9895506,5.405641,-11.065004,-2.7657492,2.4193292,5.295798,-6.4161663,-4.130241,8.511542,-3.973971,-7.466098,-8.841189,-1.9869183,-0.7459905,-9.642736,2.3955057,-0.841345,-5.262747,7.830764,2.788345,-1.0165694,9.271097,-3.1014912,6.1356673,-3.7938552,9.138442,-8.988114,-5.736516,-6.3876395,6.873124,-5.7347546,-8.234102,-4.5269256,-2.6192417,2.4674437,-11.888993,-3.852652,2.968299,6.4166,10.217085,-10.955554,-12.909994,-6.9577703,-6.0828753,-9.07564,-11.261294,-12.645238,0.65829533,-2.1194801,12.782639,-0.43663174,10.629085,-3.161202,6.6028433,-13.017597,2.3896842,-4.2275386,-8.404577,-0.73300666,-3.056128,-11.499543,-4.7796082,-9.3723545,-8.364559,3.0535338,7.188432,10.267406,-1.1201069,0.5239102,-8.64735,2.4559112,-9.95763,-5.830911,1.8147707,3.2457857,-3.564587,12.930885,5.910895,12.736086,-0.40470386,-7.707699,-8.522919,7.4162226,-13.586119,-0.53444606,-0.25753987
BAMLANIVIMAB,-9.941908,-9.788318,-7.7287455,-2.0716963,-5.9570003,12.087251,-6.369587,-10.690235,-3.716742,-12.284941,4.324027,9.867215,-2.5272627,9.564781,12.847614,3.3481598,4.2856565,6.7994194,-8.112192,-5.67175,4.357662,11.072813,14.425698,12.3233185,7.8070245,-2.445257,-2.074126,5.59608,-9.024355,2.1150866,9.629633,0.6884431,5.614676,-9.408647,-11.038979,-0.25999078,-8.884369,-7.472637,1.6627821,13.490924,3.452373,9.046968,4.7214537,3.7038093,-9.331298,-1.0034527,3.8392227,10.849161,-7.1570234,-6.343497,4.689017,-4.492042,-7.3786554,-9.749176,-3.5905008,-1.4816861,-8.27377,3.5217485,-1.6512467,1.6737446,5.978428,-2.4004438,0.56725466,2.765918,-2.933687,6.444699,-3.5062609,4.510229,-10.518225,-2.508886,-5.5087843,8.077539,-1.8220433,-9.631018,-4.186001,-3.0694704,6.1887116,-13.408907,2.2001886,1.0738722,4.0213714,12.443297,-8.97907,-9.164496,-7.938971,-9.679715,-11.840153,-10.749293,-10.200563,4.9523525,-5.25041,9.575089,5.4779463,6.6264896,-2.7263322,5.5289297,-11.084747,5.0812397,-5.121227,-10.57132,-3.0010238,-2.8345776,-12.388629,-2.817653,-7.571509,-8.238591,0.2890302,10.723548,7.489109,-5.010147,-0.40777016,-9.271656,0.60793555,-9.886249,-8.182235,3.8998942,6.6548805,-7.296176,12.568251,4.1080585,8.642418,1.5686754,-5.2778296,-3.4875488,8.087832,-13.137441,-3.5903716,3.5108447
BANANA EXTRACT,-11.909279,-11.292952,-6.8589725,-5.4805746,-5.5773125,12.384424,-6.8588066,-11.516968,-7.013237,-10.305194,3.2789757,9.155515,-4.5396805,10.432893,8.051877,4.1172214,3.8290918,12.374805,-10.164087,-9.122536,8.027256,7.3925056,12.131463,12.080498,10.691437,1.7323662,-3.5983832,4.245806,-6.8305087,5.6481314,12.798552,-0.88187927,3.8363423,-11.626932,-10.2155,-0.5904828,-7.401707,-7.8891373,-3.0819921,12.639993,6.2421174,9.108805,1.6501818,4.485319,-11.215317,-1.5084412,1.1441615,6.822711,-7.017908,-3.093584,6.8013663,-5.350916,-9.719347,-6.0062594,-1.3607261,-0.5364966,-9.2128105,1.7643994,1.2304778,-3.7186248,5.698295,2.7064514,0.6934869,7.967956,0.25324357,6.490579,-3.5257547,8.106107,-8.771393,-2.6614676,-4.216217,5.9824576,-2.3751056,-6.966527,-5.446211,-5.014008,2.8045478,-9.328946,-3.0128279,4.088583,5.127727,10.455676,-8.764789,-13.115211,-6.3178306,-5.2513185,-10.811224,-8.665764,-11.287772,-1.338465,-0.1948967,11.535971,2.4018376,9.026213,-3.4582148,5.21799,-11.369537,2.5596778,-7.0658255,-9.757435,-1.4032264,-3.1692526,-11.965215,-7.494157,-7.852079,-8.27811,5.9546204,5.838315,9.722748,-2.3429406,-0.19957629,-9.7165785,4.061224,-12.417022,-8.954998,1.5589042,3.4979854,-2.573375,13.35962,5.094152,13.053312,-1.8736048,-6.2364893,-8.165667,4.168853,-11.498284,-0.48708844,-0.9644808
BARBITAL,-11.905465,-10.190264,-8.812119,-5.77507,-4.5289006,11.172314,-8.506575,-10.805974,-4.709061,-7.673735,4.957672,11.103938,-5.3379946,12.187374,8.377361,5.979555,3.8909407,12.588693,-10.473901,-6.655674,4.429759,5.707614,10.569452,11.6339655,11.787026,2.2453747,-5.7915735,1.1550399,-6.032302,6.7404833,11.694215,1.056866,6.495838,-12.063748,-9.899547,-2.577015,-9.325403,-6.866246,-2.5506797,11.731904,6.023979,9.284351,3.238018,2.7112484,-10.054602,1.0366207,2.6072328,9.278574,-6.3969164,-4.548541,3.6976962,-5.668973,-9.219115,-5.858963,-3.5020032,-2.565604,-6.916507,3.9019184,0.104073435,-2.2023265,4.958206,0.72510856,3.638317,6.120161,1.7624795,6.5574446,-5.039397,7.4989967,-8.446417,-0.42946172,-4.3428297,3.0283992,-0.7519305,-7.330575,-6.784187,-4.0821214,4.840642,-7.5597615,-0.6960191,4.276618,4.9581914,11.22167,-7.3311496,-11.616896,-7.1266026,-4.765226,-11.875679,-7.9317307,-10.541963,-3.0547273,-0.8304758,11.021358,3.9670699,8.639488,-4.8330684,6.189238,-8.831455,4.835623,-7.184334,-11.23939,-4.482841,-2.3524966,-12.605146,-7.417105,-5.9452415,-9.210551,6.4011126,6.0705957,7.2708755,-5.4699597,1.6294755,-11.240055,2.3966415,-12.640242,-11.019928,4.2289867,5.5415697,-1.8844149,12.726907,4.938013,11.95014,0.28291488,-5.533121,-5.5816636,3.779387,-11.109717,-3.5022006,1.0498706
BARICITINIB,-4.2055197,-0.050256133,3.0149355,-4.2209954,-10.128205,2.65457,3.156006,8.237586,-5.436896,6.1604667,-10.053825,-6.376725,-11.594284,-3.6672764,0.18297124,-1.8939812,10.762704,-3.3549879,-5.5441775,-4.6436467,2.9904282,-1.6100668,-4.5482492,-3.6392555,-0.5689044,-15.669415,6.2906675,-0.82448226,4.968795,-10.083206,-8.527839,6.84479,3.6050794,-0.9436256,-4.1100435,0.040513262,1.9624777,-5.627046,-5.080531,-0.23633626,-3.6206198,-10.276566,-0.84859437,-8.76083,9.368475,-9.731054,0.6339484,-6.830288,-5.4262595,2.1522293,4.6520386,13.017795,8.789479,-6.4275994,-7.2712193,0.22602725,-2.6699388,-2.829892,1.6926863,-7.590846,9.773738,1.3191937,-7.628811,5.7750516,-10.681653,6.509911,4.9512186,5.9212675,8.029564,-10.2448845,-11.688312,-3.9749193,-11.106078,7.3826523,-3.5282612,13.850333,-7.392678,-2.516781,-7.318914,1.548043,-3.0898468,-5.8906975,-2.7628748,2.9650624,7.1523075,-0.28424513,8.419407,-1.288394,-0.48996842,1.900949,-3.1779547,0.57266486,-8.779318,6.0763664,-4.6454124,7.814564,-0.6598356,-6.812954,14.582818,8.828659,-0.6064576,-6.577871,6.390989,-0.32518968,-4.539814,11.03256,-6.453716,-0.71200085,1.8961425,6.8569436,8.888311,11.555497,-8.274847,7.617672,10.92217,1.9625866,2.5901613,-4.259901,-4.0674877,-8.44898,-2.730845,5.6173143,-10.069515,9.203897,5.153793,-0.15858725,-0.27633926,-4.95888
BARIUM,-10.165808,-6.8256335,-5.5459,-11.82843,-14.388372,8.646425,-4.454389,-11.644987,-12.442661,-14.4711895,0.84463155,6.3826303,-0.12511533,4.3803043,3.6029065,3.8969908,2.1417928,7.838545,-5.9300337,-15.953938,12.804119,7.951722,12.172987,10.487751,3.8387933,-2.5769804,-0.025697589,5.7222853,2.3519945,-1.2850751,11.015165,2.0349195,-1.4480561,-4.4498196,-12.987963,-1.9538505,-2.7155867,-4.850813,-10.360329,12.321679,11.840413,5.225845,4.3028383,8.425075,-8.072067,-5.626337,5.6738663,-3.4534478,0.12266943,-5.657222,12.353488,0.98832893,-1.5260426,-12.77545,-0.9822873,0.89425164,-8.2071705,3.5926733,-6.5178866,-10.376459,10.635803,6.5688267,-4.7705555,13.053402,-10.656373,2.2367287,-3.3491044,11.803932,-4.7640157,-14.578926,-8.854497,5.6602654,-12.562382,-9.222528,-2.5156226,2.5347366,-0.46859953,-12.847847,-8.154253,0.7180704,8.404933,5.466635,-12.540642,-9.796399,-6.9348025,-1.6557499,0.5468065,-14.062886,-13.101803,2.3170273,-2.6844094,13.740154,-9.307201,12.693941,-3.0998473,7.875048,-14.614975,0.34118342,3.797749,0.01282233,3.7368283,-2.312668,-6.3938394,2.905003,-9.177794,-7.9593296,-1.129184,5.3890705,9.999741,4.0616393,0.04260516,-2.3772252,0.7491907,-0.9548781,4.406227,-0.12890095,0.08978379,-2.3204417,6.9692945,6.6931334,9.211064,2.4400914,-9.386335,-10.634338,13.027222,-15.186484,1.1127932,0.6255594
BARLEY EXTRACT,-11.999974,-11.751802,-5.5205264,-5.0917134,-9.214385,13.832014,-6.056004,-11.031453,-7.766925,-12.31308,0.1435149,7.652222,-5.6211963,8.478219,9.683554,3.031405,5.7582426,9.670923,-10.199255,-10.362484,9.555676,9.357002,13.468381,12.345752,9.070528,-3.3071327,-0.27115762,6.6002545,-6.5799904,2.1477728,11.006891,0.70640695,3.3964128,-10.859762,-12.38208,-0.0328393,-7.193371,-9.503202,-2.3839633,14.05316,5.2662897,6.0191126,2.5227513,3.8460898,-9.964295,-4.447626,1.4007293,5.4495873,-8.733679,-3.1104126,8.877259,-2.6488862,-6.197586,-9.39919,-2.6692922,-0.57182175,-10.537013,0.88771844,0.4896686,-4.7554464,8.777904,1.5129255,-2.896437,8.5116,-4.336934,7.3955693,-2.351266,8.295233,-9.061271,-5.903837,-7.607699,8.157967,-6.7468104,-6.8349543,-3.769971,-1.2082242,1.603026,-13.3601465,-3.634649,2.473841,5.302196,9.752194,-11.526068,-12.282292,-5.427643,-8.398088,-9.1237335,-11.244733,-12.104866,2.9588907,-3.5736046,11.714729,-0.39653292,10.246105,-2.3982456,6.744877,-13.099323,1.1485193,-2.8419518,-8.014834,-0.782274,-3.988727,-10.701594,-4.895631,-10.728412,-5.7804437,0.68813926,8.182203,10.599504,-0.17823184,1.4538829,-7.178543,1.1141515,-9.205278,-4.5881877,1.7621096,3.5490587,-5.5950384,13.015296,4.369709,12.010055,-0.42360297,-8.509036,-6.4408545,7.748892,-13.04513,-0.11224313,-1.2270514
BASIL ALLERGENIC EXTRACT,-13.01442,-10.894226,-7.2892666,-6.9785714,-8.459285,12.918044,-5.777309,-10.490921,-9.0314245,-10.875611,2.7974002,8.490207,-5.2971907,9.818427,9.23759,3.642687,5.791568,11.035596,-10.893801,-10.955238,8.923542,8.929031,12.905055,12.051134,9.6858835,-1.8371208,-2.5473626,4.741367,-6.1217213,2.3811045,11.476793,0.28028268,4.5827336,-11.105489,-11.789813,-0.3154813,-6.843811,-8.680899,-4.684858,13.495388,6.2634544,8.958363,2.2794352,3.932029,-9.501223,-3.7117112,3.0063934,5.9167027,-6.8643665,-4.4809175,8.400721,-2.4687705,-8.6490555,-9.120069,-2.8552988,0.15097898,-10.191247,2.3217957,-0.086221635,-4.435266,8.043148,3.2654014,-0.75694937,9.044885,-3.5373793,7.5486064,-2.745897,9.645083,-7.243255,-6.4933243,-6.857423,5.8645477,-4.4305973,-7.422374,-6.851178,-2.5463104,2.2962816,-11.223921,-4.2038875,4.092585,4.6566014,10.236046,-9.500966,-12.183634,-6.2978454,-4.9613233,-8.770805,-10.240448,-11.989496,0.20557836,-1.1713079,12.435162,1.3260677,10.36978,-5.2410507,7.1445217,-12.902435,2.027773,-3.9043717,-7.536716,-0.8632802,-4.901738,-11.307058,-6.2094874,-8.414237,-7.5160084,4.6761847,6.7614565,10.4626045,-1.3042345,0.06886812,-7.062118,2.7583444,-10.627468,-6.5860615,1.970433,4.9264083,-4.3940287,12.512805,3.444496,11.846872,0.20252913,-8.447746,-6.740019,7.124577,-13.272881,-1.0950547,-0.34739828
BAZEDOXIFENE,-11.84914,-9.554016,-8.140339,-9.58472,-7.4464054,10.18718,-7.5447674,-13.218189,-9.043621,-11.4504175,4.938749,10.264506,-1.9746027,10.219237,4.8883696,5.87539,1.4620934,13.651826,-8.842118,-11.899561,9.339816,6.1291194,11.789048,12.145598,9.869106,4.2222843,-5.2256556,2.8725598,-2.5751088,6.108156,14.431323,-0.25641552,2.0855079,-9.835589,-10.789207,-2.4468858,-6.409619,-5.480243,-7.4579906,12.273999,10.626969,10.086509,2.846095,7.2137103,-11.740359,-0.62657905,3.2923968,3.6419241,-2.5334458,-4.696344,7.8939524,-5.2367325,-8.820987,-6.965076,-0.5701669,-0.6108419,-7.83475,3.9849477,-2.2341805,-6.626302,6.083247,5.333233,1.4546564,10.606652,-1.0671695,3.9328463,-5.3382316,10.305505,-7.5175743,-5.562069,-4.230165,4.113902,-4.286002,-8.946096,-5.4920506,-4.3411746,2.695809,-8.313024,-4.984777,3.9184833,7.550327,9.458179,-9.240981,-13.247887,-8.100356,-1.4777217,-7.6262975,-10.082887,-12.518021,-3.5019083,0.89781857,13.561012,-1.276933,10.812363,-4.2456284,5.987114,-11.995162,3.3102121,-5.6917853,-7.679739,-0.15614544,-1.7703909,-11.32778,-4.832664,-6.7752843,-11.05357,6.8635464,4.35776,9.397198,-1.6194754,-0.74589354,-9.599448,4.583026,-10.2524185,-6.7717676,1.2509328,2.0608275,0.22167352,11.643752,7.4879093,13.222662,-0.76724553,-6.3796926,-11.376273,5.9681726,-13.00265,-0.49048552,0.30361232
